,authors,fruit,image,painting_index,subjects,thumbnail_image,year
0,"Newton, Amanda Almira, ca. 1860-1943
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006409/screen,128,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006409/thumbnail,1916
0,"Newton, Amanda Almira, ca. 1860-1943
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006410/screen,129,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006410/thumbnail,1916
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006773/screen,130,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006773/thumbnail,1919
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006774/screen,131,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006774/thumbnail,1919
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006775/screen,132,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006775/thumbnail,1919
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006800/screen,133,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006800/thumbnail,1916
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006801/screen,134,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006801/thumbnail,1919
0,"Passmore, Deborah Griscom, 1840-1911
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006802/screen,135,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006802/thumbnail,1904
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006803/screen,136,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006803/thumbnail,1912
0,"Lower, Elsie E., b. 1882
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006804/screen,137,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006804/thumbnail,1910
0,"Heiges, Bertha
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006805/screen,138,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006805/thumbnail,1904
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006806/screen,139,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006806/thumbnail,1913
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006807/screen,140,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006807/thumbnail,1910
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006808/screen,141,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006808/thumbnail,1910
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006809/screen,142,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006809/thumbnail,1911
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006810/screen,143,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006810/thumbnail,1910
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006811/screen,144,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006811/thumbnail,1909
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006817/screen,145,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006817/thumbnail,1909
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006818/screen,146,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006818/thumbnail,1910
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006819/screen,147,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006819/thumbnail,1904
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006820/screen,148,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006820/thumbnail,1911
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006821/screen,149,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006821/thumbnail,1911
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006822/screen,150,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006822/thumbnail,1911
0,"Passmore, Deborah Griscom, 1840-1911
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006823/screen,151,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006823/thumbnail,1904
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006826/screen,152,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006826/thumbnail,1928
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006827/screen,153,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006827/thumbnail,1919
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006828/screen,154,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006828/thumbnail,1919
0,"Passmore, Deborah Griscom, 1840-1911
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006859/screen,155,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006859/thumbnail,1904
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006860/screen,156,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006860/thumbnail,1928
0,"Burn, W. L.
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006861/screen,157,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006861/thumbnail,
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006862/screen,158,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006862/thumbnail,1910
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006863/screen,159,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006863/thumbnail,1911
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006864/screen,160,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006864/thumbnail,1919
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006865/screen,161,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006865/thumbnail,1920
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006866/screen,162,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006866/thumbnail,1919
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006867/screen,163,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006867/thumbnail,1911
0,,Citrus limon,https://naldc.nal.usda.gov/download/POM00006868/screen,164,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006868/thumbnail,
0,,Citrus limon,https://naldc.nal.usda.gov/download/POM00006869/screen,165,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006869/thumbnail,
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006873/screen,166,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006873/thumbnail,1909
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006874/screen,167,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006874/thumbnail,1911
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006875/screen,168,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006875/thumbnail,1910
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006876/screen,169,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006876/thumbnail,1911
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006880/screen,170,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006880/thumbnail,1919
0,"Passmore, Deborah Griscom, 1840-1911
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006881/screen,171,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006881/thumbnail,1904
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006882/screen,172,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006882/thumbnail,1910
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006884/screen,173,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006884/thumbnail,1911
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006885/screen,174,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006885/thumbnail,1920
0,"Newton, Amanda Almira, ca. 1860-1943
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006886/screen,175,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006886/thumbnail,1909
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006887/screen,176,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006887/thumbnail,1909
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006888/screen,177,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006888/thumbnail,1909
0,"Heiges, Bertha
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006889/screen,178,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006889/thumbnail,1904
0,"Lower, Elsie E., b. 1882
",Citrus limon,https://naldc.nal.usda.gov/download/POM00006891/screen,179,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006891/thumbnail,1909
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00005985/screen,180,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00005985/thumbnail,1931
0,"Shull, James Marion, 1872-1948
",Citrus limon,https://naldc.nal.usda.gov/download/POM00005986/screen,181,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00005986/thumbnail,1919
0,"Heiges, Bertha
",Citrus limon: American Wonder,https://naldc.nal.usda.gov/download/POM00006411/screen,182,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006411/thumbnail,1900
0,"Heiges, Bertha
",Citrus limon: American Wonder,https://naldc.nal.usda.gov/download/POM00006412/screen,183,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006412/thumbnail,1900
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: American Wonder,https://naldc.nal.usda.gov/download/POM00006413/screen,184,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006413/thumbnail,1910
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: American Wonder,https://naldc.nal.usda.gov/download/POM00006624/screen,185,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006624/thumbnail,1910
0,"Arnold, Mary Daisy, ca. 1873-1955
",Citrus limon: Bizarrie,https://naldc.nal.usda.gov/download/POM00006414/screen,186,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006414/thumbnail,1915
0,"Passmore, Deborah Griscom, 1840-1911
",Citrus limon: Corsican,https://naldc.nal.usda.gov/download/POM00000853/screen,187,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00000853/thumbnail,1899
0,"Newton, Amanda Almira, ca. 1860-1943
",Citrus limon: Etrog,https://naldc.nal.usda.gov/download/POM00007575/screen,188,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00007575/thumbnail,1916
0,"Newton, Amanda Almira, ca. 1860-1943
",Citrus limon: Etrog,https://naldc.nal.usda.gov/download/POM00001017/screen,189,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00001017/thumbnail,1916
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: Eureka,https://naldc.nal.usda.gov/download/POM00000128/screen,190,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00000128/thumbnail,1912
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: Eureka,https://naldc.nal.usda.gov/download/POM00006415/screen,191,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006415/thumbnail,1913
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: Eureka,https://naldc.nal.usda.gov/download/POM00006416/screen,192,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006416/thumbnail,1912
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: Eureka,https://naldc.nal.usda.gov/download/POM00006417/screen,193,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006417/thumbnail,1910
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: Eureka,https://naldc.nal.usda.gov/download/POM00006418/screen,194,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006418/thumbnail,1912
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: Eureka,https://naldc.nal.usda.gov/download/POM00006419/screen,195,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006419/thumbnail,1913
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: Eureka,https://naldc.nal.usda.gov/download/POM00006770/screen,196,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006770/thumbnail,1910
0,"Newton, Amanda Almira, ca. 1860-1943
",Citrus limon: Eureka,https://naldc.nal.usda.gov/download/POM00006824/screen,197,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006824/thumbnail,1910
0,"Lower, Elsie E., b. 1882
",Citrus limon: Eureka,https://naldc.nal.usda.gov/download/POM00006825/screen,198,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006825/thumbnail,1910
0,"Lower, Elsie E., b. 1882
",Citrus limon: Eureka,https://naldc.nal.usda.gov/download/POM00006890/screen,199,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006890/thumbnail,1910
0,,Citrus limon: Fresh Green,https://naldc.nal.usda.gov/download/POM00005909/screen,200,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00005909/thumbnail,1910
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: Fresh Yellow,https://naldc.nal.usda.gov/download/POM00006772/screen,201,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006772/thumbnail,1910
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: Fresh Yellow,https://naldc.nal.usda.gov/download/POM00005908/screen,202,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00005908/thumbnail,1910
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: Fresh Yellow,https://naldc.nal.usda.gov/download/POM00005987/screen,203,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00005987/thumbnail,1910
0,"Newton, Amanda Almira, ca. 1860-1943
",Citrus limon: Kennedy,https://naldc.nal.usda.gov/download/POM00006420/screen,204,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006420/thumbnail,1909
0,"Schutt, Ellen Isham, 1873-1955
",Citrus limon: Lambss Lemon,https://naldc.nal.usda.gov/download/POM00006421/screen,205,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006421/thumbnail,1907
0,"Newton, Amanda Almira, ca. 1860-1943
",Citrus limon: Lisbon,https://naldc.nal.usda.gov/download/POM00006422/screen,206,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006422/thumbnail,1914
0,"Newton, Amanda Almira, ca. 1860-1943
",Citrus limon: Lisbon,https://naldc.nal.usda.gov/download/POM00006423/screen,207,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006423/thumbnail,1914
0,"Lower, Elsie E., b. 1882
",Citrus limon: Lisbon,https://naldc.nal.usda.gov/download/POM00006877/screen,208,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006877/thumbnail,1910
0,"Steadman, Royal Charles, b. 1875
",Citrus limon: Meyer,https://naldc.nal.usda.gov/download/POM00000129/screen,209,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00000129/thumbnail,1926
0,"Steadman, Royal Charles, b. 1875
",Citrus limon: Meyer,https://naldc.nal.usda.gov/download/POM00006424/screen,210,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006424/thumbnail,1926
0,"Steadman, Royal Charles, b. 1875
",Citrus limon: Perrine,https://naldc.nal.usda.gov/download/POM00000089/screen,211,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00000089/thumbnail,1931
0,"Krieger, L.C.C. (Louis Charles Christopher), 1873-1940
",Citrus limon: Perrine,https://naldc.nal.usda.gov/download/POM00006425/screen,212,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006425/thumbnail,1934
0,"Krieger, L.C.C. (Louis Charles Christopher), 1873-1940
",Citrus limon: Perrine,https://naldc.nal.usda.gov/download/POM00006426/screen,213,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006426/thumbnail,1934
0,"Newton, Amanda Almira, ca. 1860-1943
",Citrus limon: Pica,https://naldc.nal.usda.gov/download/POM00000090/screen,214,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00000090/thumbnail,1908
0,"Shull, James Marion, 1872-1948
",Citrus limon: Ponderosa,https://naldc.nal.usda.gov/download/POM00006883/screen,215,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006883/thumbnail,1917
0,"Arnold, Mary Daisy, ca. 1873-1955
",Citrus limon: Sperryola,https://naldc.nal.usda.gov/download/POM00006427/screen,216,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006427/thumbnail,1936
0,"Newton, Amanda Almira, ca. 1860-1943
",Citrus limon: Sport,https://naldc.nal.usda.gov/download/POM00006428/screen,217,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006428/thumbnail,1905
0,"Newton, Amanda Almira, ca. 1860-1943
",Citrus limon: Variagated,https://naldc.nal.usda.gov/download/POM00006429/screen,218,"Citrus limon , lemons",https://naldc.nal.usda.gov/download/POM00006429/thumbnail,1901
